0,750,145,263,193,149,49.31,42.32,45.06,46.14,25.11
1,750,168,132,324,126,57.14,71.05,65.6,70.15,39.23
2,750,183,115,341,111,62.24,74.78,69.86,75.75,43.88
3,750,185,104,352,109,62.92,77.19,71.6,77.85,45.27
4,750,158,89,367,136,53.74,80.48,70.0,78.17,40.57
5,750,186,114,342,108,63.26,75.0,70.4,79.06,44.67
6,750,180,73,383,114,61.22,83.99,75.06,82.36,46.68
7,750,188,97,359,106,63.94,78.72,72.93,81.9,46.59
8,750,192,113,343,102,65.3,75.21,71.33,79.94,46.2
9,750,194,98,358,100,65.98,78.5,73.6,82.9,48.0
10,750,188,87,369,106,63.94,80.92,74.26,82.81,47.44
11,750,163,62,394,131,55.44,86.4,74.26,83.35,43.72
12,750,214,102,354,80,72.78,77.63,75.73,83.8,53.08
13,750,212,84,372,82,72.1,81.57,77.86,86.04,54.17
14,750,196,76,380,98,66.66,83.33,76.8,85.84,50.43
15,750,210,87,369,84,71.42,80.92,77.2,85.54,53.31
16,750,217,90,366,77,73.8,80.26,77.73,85.68,55.1
17,750,198,79,377,96,67.34,82.67,76.66,86.22,50.7
18,750,209,79,377,85,71.08,82.67,78.13,87.22,53.76
19,750,212,67,389,82,72.1,85.3,80.13,87.37,55.75
20,750,234,109,347,60,79.59,76.09,77.46,86.44,58.68
21,750,179,59,397,115,60.88,87.06,76.8,85.45,47.6
22,750,203,78,378,91,69.04,82.89,77.46,84.82,52.15
23,750,204,68,388,90,69.38,85.08,78.93,86.74,53.33
24,750,227,87,369,67,77.21,80.92,79.46,88.25,58.54
25,750,219,86,370,75,74.48,81.14,78.53,86.66,56.09
26,750,204,72,384,90,69.38,84.21,78.4,86.1,52.97
27,750,210,75,381,84,71.42,83.55,78.8,86.11,54.41
28,750,231,91,365,63,78.57,80.04,79.46,88.01,59.48
29,750,212,81,375,82,72.1,82.23,78.26,86.16,54.45
30,750,216,66,390,78,73.46,85.52,80.8,88.43,57.06
31,750,231,78,378,63,78.57,82.89,81.2,88.09,60.77
32,750,238,94,362,56,80.95,79.38,80.0,88.11,61.6
33,750,243,100,356,51,82.65,78.07,79.86,88.23,62.78
34,750,229,101,355,65,77.89,77.85,77.86,87.33,57.82
35,750,234,95,361,60,79.59,79.16,79.33,87.15,60.1
36,750,244,86,370,50,82.99,81.14,81.86,89.53,64.63
37,750,216,62,394,78,73.46,86.4,81.33,88.68,57.43
38,750,220,67,389,74,74.82,85.3,81.2,89.51,58.22
39,750,230,71,385,64,78.23,84.42,82.0,89.5,61.13
40,750,232,72,384,62,78.91,84.21,82.13,89.08,61.72
41,750,220,64,392,74,74.82,85.96,81.59,89.13,58.5
42,750,241,98,358,53,81.97,78.5,79.86,88.91,62.26
43,750,214,60,396,80,72.78,86.84,81.33,88.71,57.0
44,750,222,63,393,72,75.51,86.18,82.0,89.86,59.24
45,750,237,89,367,57,80.61,80.48,80.53,88.79,61.75
46,750,246,94,362,48,83.67,79.38,81.06,90.0,64.54
47,750,231,67,389,63,78.57,85.3,82.66,90.27,61.87
48,750,236,83,373,58,80.27,81.79,81.2,89.35,62.01
49,750,238,88,368,56,80.95,80.7,80.8,88.85,62.21
50,750,238,84,372,56,80.95,81.57,81.33,89.48,62.62
51,750,234,82,374,60,79.59,82.01,81.06,88.99,61.41
52,750,225,59,397,69,76.53,87.06,82.93,89.53,60.62
53,750,243,86,370,51,82.65,81.14,81.73,89.22,64.25
54,750,234,73,383,60,79.59,83.99,82.26,89.43,62.32
55,750,224,72,384,70,76.19,84.21,81.06,90.17,59.02
56,750,219,73,383,75,74.48,83.99,80.26,88.58,57.33
57,750,231,77,379,63,78.57,83.11,81.33,88.87,60.87
58,750,225,70,386,69,76.53,84.64,81.46,89.77,59.55
59,750,231,81,375,63,78.57,82.23,80.8,88.94,60.47
60,750,236,77,379,58,80.27,83.11,82.0,90.16,62.62
61,750,231,72,384,63,78.57,84.21,82.0,89.94,61.37
62,750,249,90,366,45,84.69,80.26,82.0,90.24,66.12
63,750,229,58,398,65,77.89,87.28,83.6,89.63,62.07
64,750,229,60,396,65,77.89,86.84,83.33,90.84,61.88
65,750,241,74,382,53,81.97,83.77,83.06,90.5,64.76
66,750,248,94,362,46,84.35,79.38,81.33,90.8,65.31
67,750,222,75,381,72,75.51,83.55,80.4,88.98,58.09
68,750,222,52,404,72,75.51,88.59,83.46,90.57,60.3
69,750,250,91,365,44,85.03,80.04,82.0,90.65,66.41
70,750,238,85,371,56,80.95,81.35,81.2,90.0,62.52
71,750,239,79,377,55,81.29,82.67,82.13,89.85,63.5
72,750,237,77,379,57,80.61,83.11,82.13,89.58,62.98
73,750,238,73,383,56,80.95,83.99,82.8,90.39,63.75
74,750,211,61,395,83,71.76,86.62,80.8,87.35,56.0
75,750,236,75,381,58,80.27,83.55,82.26,90.9,62.83
76,750,230,71,385,64,78.23,84.42,82.0,89.07,61.13
77,750,241,84,372,53,81.97,81.57,81.73,90.42,63.72
78,750,236,76,380,58,80.27,83.33,82.13,88.78,62.72
79,750,236,75,381,58,80.27,83.55,82.26,89.79,62.83
80,750,242,89,367,52,82.31,80.48,81.2,90.24,63.56
81,750,250,100,356,44,85.03,78.07,80.8,89.59,65.44
82,750,238,75,381,56,80.95,83.55,82.53,89.44,63.55
83,750,236,64,392,58,80.27,85.96,83.73,90.73,63.95
84,750,247,96,360,47,84.01,78.94,80.93,89.51,64.71
85,750,246,95,361,48,83.67,79.16,80.93,89.37,64.43
86,750,236,58,398,58,80.27,87.28,84.53,91.36,64.56
87,750,227,65,391,67,77.21,85.74,82.4,90.34,60.7
88,750,245,89,367,49,83.33,80.48,81.59,90.23,64.69
89,750,239,68,388,55,81.29,85.08,83.6,90.83,64.63
90,750,237,71,385,57,80.61,84.42,82.93,90.57,63.59
91,750,248,103,353,46,84.35,77.41,80.13,90.15,64.34
92,750,242,80,376,52,82.31,82.45,82.4,90.21,64.5
93,750,220,65,391,74,74.82,85.74,81.46,89.65,58.41
94,750,233,78,378,61,79.25,82.89,81.46,90.86,61.46
95,750,246,83,373,48,83.67,81.79,82.53,90.91,65.71
96,750,247,87,369,47,84.01,80.92,82.13,89.29,65.67
97,750,239,81,375,55,81.29,82.23,81.86,88.41,63.29
98,750,221,56,400,73,75.17,87.71,82.8,90.35,59.59
99,750,235,77,379,59,79.93,83.11,81.86,89.07,62.27
100,750,247,94,362,47,84.01,79.38,81.2,89.54,64.92
101,750,241,82,374,53,81.97,82.01,82.0,89.95,63.92
102,750,239,82,374,55,81.29,82.01,81.73,89.46,63.19
103,750,239,66,390,55,81.29,85.52,83.86,91.04,64.84
104,750,237,76,380,57,80.61,83.33,82.26,89.83,63.08
105,750,236,89,367,58,80.27,80.48,80.4,89.41,61.4
106,750,241,88,368,53,81.97,80.7,81.2,89.69,63.3
107,750,249,86,370,45,84.69,81.14,82.53,89.66,66.55
108,750,248,83,373,46,84.35,81.79,82.8,90.49,66.48
109,750,224,52,404,70,76.19,88.59,83.73,90.54,60.97
110,750,233,69,387,61,79.25,84.86,82.66,89.63,62.37
111,750,232,67,389,62,78.91,85.3,82.8,90.56,62.22
112,750,232,68,388,62,78.91,85.08,82.66,91.01,62.12
113,750,251,86,370,43,85.37,81.14,82.8,91.75,67.35
114,750,230,74,382,64,78.23,83.77,81.59,89.95,60.83
115,750,242,78,378,52,82.31,82.89,82.66,90.23,64.71
116,750,226,56,400,68,76.87,87.71,83.46,90.82,61.25
117,750,241,78,378,53,81.97,82.89,82.53,90.08,64.34
118,750,240,66,390,54,81.63,85.52,84.0,91.03,65.21
119,750,237,70,386,57,80.61,84.64,83.06,90.84,63.7
120,750,246,95,361,48,83.67,79.16,80.93,90.2,64.43
121,750,232,60,396,62,78.91,86.84,83.73,90.71,62.92
122,750,237,73,383,57,80.61,83.99,82.66,90.3,63.39
123,750,234,78,378,60,79.59,82.89,81.59,90.13,61.81
124,750,243,85,371,51,82.65,81.35,81.86,89.82,64.36
125,750,233,60,396,61,79.25,86.84,83.86,90.97,63.27
126,750,247,89,367,47,84.01,80.48,81.86,90.22,65.45
127,750,230,83,373,64,78.23,81.79,80.4,90.05,59.94
128,750,239,80,376,55,81.29,82.45,82.0,90.7,63.4
129,750,233,73,383,61,79.25,83.99,82.13,90.01,61.97
130,750,238,74,382,56,80.95,83.77,82.66,90.01,63.65
131,750,238,79,377,56,80.95,82.67,82.0,90.68,63.14
132,750,237,77,379,57,80.61,83.11,82.13,91.06,62.98
133,750,237,76,380,57,80.61,83.33,82.26,90.41,63.08
134,750,252,89,367,42,85.71,80.48,82.53,90.99,67.42
135,750,232,73,383,62,78.91,83.99,82.0,90.65,61.62
136,750,234,64,392,60,79.59,85.96,83.46,90.66,63.23
137,750,229,53,403,65,77.89,88.37,84.26,90.61,62.57
138,750,229,62,394,65,77.89,86.4,83.06,90.96,61.68
139,750,236,71,385,58,80.27,84.42,82.8,90.89,63.23
140,750,238,70,386,56,80.95,84.64,83.2,90.45,64.06
141,750,231,72,384,63,78.57,84.21,82.0,90.4,61.37
142,750,243,79,377,51,82.65,82.67,82.66,90.97,64.98
143,750,237,75,381,57,80.61,83.55,82.4,90.97,63.19
144,750,239,78,378,55,81.29,82.89,82.26,90.45,63.6
145,750,242,66,390,52,82.31,85.52,84.26,91.06,65.97
146,750,226,72,384,68,76.87,84.21,81.33,90.44,59.68
147,750,245,73,383,49,83.33,83.99,83.73,90.82,66.38
148,750,247,79,377,47,84.01,82.67,83.2,90.57,66.52
149,750,226,52,404,68,76.87,88.59,84.0,91.08,61.64
150,750,238,61,395,56,80.95,86.62,84.4,91.16,64.98
151,750,224,61,395,70,76.19,86.62,82.53,90.13,60.09
152,750,225,67,389,69,76.53,85.3,81.86,90.1,59.84
153,750,234,65,391,60,79.59,85.74,83.33,90.62,63.13
154,750,235,76,380,59,79.93,83.33,82.0,90.72,62.37
155,750,247,82,374,47,84.01,82.01,82.8,90.54,66.2
156,750,229,71,385,65,77.89,84.42,81.86,89.97,60.79
157,750,248,93,363,46,84.35,79.6,81.46,89.76,65.41
158,750,243,77,379,51,82.65,83.11,82.93,90.67,65.19
159,750,235,73,383,59,79.93,83.99,82.4,90.36,62.67
160,750,250,93,363,44,85.03,79.6,81.73,89.98,66.19
161,750,240,79,377,54,81.63,82.67,82.26,91.02,63.87
162,750,235,76,380,59,79.93,83.33,82.0,90.17,62.37
163,750,243,76,380,51,82.65,83.33,83.06,90.76,65.3
164,750,236,86,370,58,80.27,81.14,80.8,89.62,61.71
165,750,245,74,382,49,83.33,83.77,83.6,91.13,66.27
166,750,245,76,380,49,83.33,83.33,83.33,91.21,66.06
167,750,232,68,388,62,78.91,85.08,82.66,90.92,62.12
168,750,224,59,397,70,76.19,87.06,82.8,90.65,60.29
169,750,226,73,383,68,76.87,83.99,81.2,89.85,59.58
170,750,243,76,380,51,82.65,83.33,83.06,90.67,65.3
171,750,236,71,385,58,80.27,84.42,82.8,90.68,63.23
172,750,240,70,386,54,81.63,84.64,83.46,91.51,64.8
173,750,244,78,378,50,82.99,82.89,82.93,91.55,65.47
174,750,236,76,380,58,80.27,83.33,82.13,90.57,62.72
