0,750,220,261,195,74,74.82,42.76,55.33,70.24,39.67
1,750,73,17,439,221,24.82,96.27,68.26,71.89,31.33
2,750,103,24,432,191,35.03,94.73,71.33,76.05,35.33
3,750,116,20,436,178,39.45,95.61,73.6,79.55,37.75
4,750,132,29,427,162,44.89,93.64,74.53,80.36,39.98
5,750,141,29,427,153,47.95,93.64,75.73,83.11,41.7
6,750,141,27,429,153,47.95,94.07,76.0,84.89,41.85
7,750,147,31,425,147,50.0,93.2,76.26,86.11,42.75
8,750,131,19,437,163,44.55,95.83,75.73,86.67,40.51
9,750,161,26,430,133,54.76,94.29,78.8,87.72,46.09
10,750,163,25,431,131,55.44,94.51,79.2,88.27,46.62
11,750,177,36,420,117,60.2,92.1,79.6,86.98,49.01
12,750,169,24,432,125,57.48,94.73,80.13,88.19,48.08
13,750,153,17,439,141,52.04,96.27,78.93,88.92,45.05
14,750,183,27,429,111,62.24,94.07,81.59,88.92,51.25
15,750,189,36,420,105,64.28,92.1,81.2,88.85,52.05
16,750,187,28,428,107,63.6,93.85,82.0,90.16,52.2
17,750,205,46,410,89,69.72,89.91,82.0,90.24,55.6
18,750,210,55,401,84,71.42,87.93,81.46,88.9,56.26
19,750,199,46,410,95,67.68,89.91,81.2,89.73,53.89
20,750,173,21,435,121,58.84,95.39,81.06,88.64,49.27
21,750,200,36,420,94,68.02,92.1,82.66,90.34,55.06
22,750,209,51,405,85,71.08,88.81,81.86,89.72,56.33
23,750,167,23,433,127,56.8,94.95,80.0,89.67,47.69
24,750,203,30,426,91,69.04,93.42,83.86,91.51,56.46
25,750,198,33,423,96,67.34,92.76,82.8,90.02,54.76
26,750,211,40,416,83,71.76,91.22,83.6,90.82,57.94
27,750,212,40,416,82,72.1,91.22,83.73,90.96,58.25
28,750,223,41,415,71,75.85,91.0,85.06,91.35,61.7
29,750,193,29,427,101,65.64,93.64,82.66,90.95,53.72
30,750,191,29,427,103,64.96,93.64,82.4,91.46,53.18
31,750,219,43,413,75,74.48,90.57,84.26,91.51,60.19
32,750,216,36,420,78,73.46,92.1,84.8,90.38,59.88
33,750,218,37,419,76,74.14,91.88,84.93,90.92,60.43
34,750,195,27,429,99,66.32,94.07,83.2,91.04,54.45
35,750,222,38,418,72,75.51,91.66,85.33,91.94,61.65
36,750,196,38,418,98,66.66,91.66,81.86,90.61,53.76
37,750,183,25,431,111,62.24,94.51,81.86,90.33,51.42
38,750,209,38,418,85,71.08,91.66,83.6,90.83,57.52
39,750,201,33,423,93,68.36,92.76,83.2,91.6,55.61
40,750,217,40,416,77,73.8,91.22,84.4,91.44,59.82
41,750,208,38,418,86,70.74,91.66,83.46,90.68,57.22
42,750,248,84,372,46,84.35,81.57,82.66,90.1,66.38
43,750,208,38,418,86,70.74,91.66,83.46,90.76,57.22
44,750,227,48,408,67,77.21,89.47,84.66,91.27,62.37
45,750,221,41,415,73,75.17,91.0,84.8,91.26,61.03
46,750,213,44,412,81,72.44,90.35,83.33,91.3,58.19
47,750,206,36,420,88,70.06,92.1,83.46,90.72,56.8
48,750,214,39,417,80,72.78,91.44,84.13,91.12,58.97
49,750,210,33,423,84,71.42,92.76,84.4,91.11,58.28
50,750,212,39,417,82,72.1,91.44,83.86,90.6,58.34
51,750,207,38,418,87,70.4,91.66,83.33,90.93,56.92
52,750,231,51,405,63,78.57,88.81,84.8,92.11,63.47
53,750,214,35,421,80,72.78,92.32,84.66,91.24,59.34
54,750,238,53,403,56,80.95,88.37,85.46,91.44,65.81
55,750,206,28,428,88,70.06,93.85,84.53,92.02,57.53
56,750,219,43,413,75,74.48,90.57,84.26,91.16,60.19
57,750,209,37,419,85,71.08,91.88,83.73,91.6,57.61
58,750,220,41,415,74,74.82,91.0,84.66,91.38,60.7
59,750,218,40,416,76,74.14,91.22,84.53,91.73,60.15
60,750,216,37,419,78,73.46,91.88,84.66,91.95,59.79
61,750,222,50,406,72,75.51,89.03,83.73,91.54,60.5
62,750,226,43,413,68,76.87,90.57,85.2,91.68,62.52
63,750,222,46,410,72,75.51,89.91,84.26,90.97,60.88
64,750,209,36,420,85,71.08,92.1,83.86,91.63,57.7
65,750,224,42,414,70,76.19,90.78,85.06,91.63,61.94
66,750,226,40,416,68,76.87,91.22,85.6,92.05,62.81
67,750,228,51,405,66,77.55,88.81,84.4,92.02,62.42
68,750,207,31,425,87,70.4,93.2,84.26,91.48,57.55
69,750,228,42,414,66,77.55,90.78,85.6,92.19,63.31
70,750,220,45,411,74,74.82,90.13,84.13,90.79,60.32
71,750,238,49,407,56,80.95,89.25,86.0,91.93,66.22
72,750,223,52,404,71,75.85,88.59,83.6,89.42,60.63
73,750,203,37,419,91,69.04,91.88,82.93,91.22,55.83
74,750,211,37,419,83,71.76,91.88,84.0,91.94,58.22
75,750,223,42,414,71,75.85,90.78,84.93,91.2,61.6
76,750,214,42,414,80,72.78,90.78,83.73,91.32,58.69
77,750,214,39,417,80,72.78,91.44,84.13,91.04,58.97
78,750,208,31,425,86,70.74,93.2,84.4,91.65,57.86
79,750,223,39,417,71,75.85,91.44,85.33,91.88,61.89
80,750,231,43,413,63,78.57,90.57,85.86,91.78,64.27
81,750,210,32,424,84,71.42,92.98,84.53,91.93,58.37
82,750,229,52,404,65,77.89,88.59,84.4,91.27,62.67
83,750,237,51,405,57,80.61,88.81,85.6,91.78,65.64
84,750,226,50,406,68,76.87,89.03,84.26,92.37,61.83
85,750,225,45,411,69,76.53,90.13,84.8,92.03,61.98
86,750,237,56,400,57,80.61,87.71,84.93,91.73,65.13
87,750,233,39,417,61,79.25,91.44,86.66,91.76,65.39
88,750,237,55,401,57,80.61,87.93,85.06,91.36,65.23
89,750,224,42,414,70,76.19,90.78,85.06,91.98,61.94
90,750,237,55,401,57,80.61,87.93,85.06,92.12,65.23
91,750,213,35,421,81,72.44,92.32,84.53,91.75,59.03
92,750,222,34,422,72,75.51,92.54,85.86,92.19,62.04
93,750,238,49,407,56,80.95,89.25,86.0,91.76,66.22
94,750,220,37,419,74,74.82,91.88,85.2,91.73,61.08
95,750,216,40,416,78,73.46,91.22,84.26,91.35,59.51
96,750,230,45,411,64,78.23,90.13,85.46,92.14,63.71
97,750,225,39,417,69,76.53,91.44,85.6,92.27,62.57
98,750,238,48,408,56,80.95,89.47,86.13,92.24,66.32
99,750,225,51,405,69,76.53,88.81,84.0,91.09,61.4
100,750,238,57,399,56,80.95,87.5,84.93,91.26,65.4
101,750,211,33,423,83,71.76,92.76,84.53,91.79,58.59
102,750,219,37,419,75,74.48,91.88,85.06,91.79,60.76
103,750,219,37,419,75,74.48,91.88,85.06,91.65,60.76
104,750,231,51,405,63,78.57,88.81,84.8,91.82,63.47
105,750,221,38,418,73,75.17,91.66,85.2,91.95,61.32
106,750,232,44,412,62,78.91,90.35,85.86,91.6,64.52
107,750,213,35,421,81,72.44,92.32,84.53,91.23,59.03
108,750,230,46,410,64,78.23,89.91,85.33,92.14,63.61
109,750,218,35,421,76,74.14,92.32,85.2,91.6,60.62
110,750,227,49,407,67,77.21,89.25,84.53,91.7,62.27
111,750,223,49,407,71,75.85,89.25,84.0,91.72,60.92
112,750,214,36,420,80,72.78,92.1,84.53,91.79,59.25
113,750,214,32,424,80,72.78,92.98,85.06,91.4,59.62
114,750,224,41,415,70,76.19,91.0,85.2,91.36,62.03
115,750,250,61,395,44,85.03,86.62,86.0,91.82,69.65
116,750,209,29,427,85,71.08,93.64,84.8,91.55,58.34
117,750,232,50,406,62,78.91,89.03,85.06,91.66,63.92
118,750,221,49,407,73,75.17,89.25,83.73,91.91,60.26
119,750,204,27,429,90,69.38,94.07,84.4,91.47,57.02
120,750,222,38,418,72,75.51,91.66,85.33,91.63,61.65
121,750,230,47,409,64,78.23,89.69,85.2,91.8,63.51
122,750,209,30,426,85,71.08,93.42,84.66,91.91,58.25
123,750,208,37,419,86,70.74,91.88,83.6,91.73,57.31
124,750,221,39,417,73,75.17,91.44,85.06,91.85,61.22
125,750,222,35,421,72,75.51,92.32,85.73,91.92,61.94
126,750,213,37,419,81,72.44,91.88,84.26,90.57,58.84
127,750,224,38,418,70,76.19,91.66,85.6,91.94,62.33
128,750,221,38,418,73,75.17,91.66,85.2,91.69,61.32
129,750,229,44,412,65,77.89,90.35,85.46,92.3,63.46
130,750,229,46,410,65,77.89,89.91,85.2,91.43,63.26
131,750,219,39,417,75,74.48,91.44,84.8,91.65,60.57
132,750,227,47,409,67,77.21,89.69,84.8,91.92,62.47
133,750,210,29,427,84,71.42,93.64,84.93,92.12,58.65
134,750,238,47,409,56,80.95,89.69,86.26,91.43,66.42
135,750,215,36,420,79,73.12,92.1,84.66,91.16,59.56
136,750,209,25,431,85,71.08,94.51,85.33,92.11,58.71
137,750,224,39,417,70,76.19,91.44,85.46,92.43,62.23
138,750,238,50,406,56,80.95,89.03,85.86,91.66,66.11
139,750,221,38,418,73,75.17,91.66,85.2,91.1,61.32
140,750,215,32,424,79,73.12,92.98,85.2,92.02,59.94
141,750,228,41,415,66,77.55,91.0,85.73,91.77,63.41
142,750,221,35,421,73,75.17,92.32,85.6,92.07,61.61
143,750,204,32,424,90,69.38,92.98,83.73,91.78,56.57
144,750,219,33,423,75,74.48,92.76,85.6,91.92,61.14
145,750,208,35,421,86,70.74,92.32,83.86,90.66,57.49
146,750,231,45,411,63,78.57,90.13,85.6,92.05,64.07
147,750,212,31,425,82,72.1,93.2,84.93,91.87,59.09
148,750,208,36,420,86,70.74,92.1,83.73,91.32,57.4
149,750,249,59,397,45,84.69,87.06,86.13,91.46,69.46
150,750,227,42,414,67,77.21,90.78,85.46,91.44,62.96
151,750,217,29,427,77,73.8,93.64,85.86,91.3,60.86
152,750,216,36,420,78,73.46,92.1,84.8,91.65,59.88
153,750,224,45,411,70,76.19,90.13,84.66,91.41,61.65
154,750,217,38,418,77,73.8,91.66,84.66,91.39,60.01
155,750,212,37,419,82,72.1,91.88,84.13,91.17,58.53
156,750,224,36,420,70,76.19,92.1,85.86,91.6,62.52
157,750,225,40,416,69,76.53,91.22,85.46,91.44,62.47
158,750,221,47,409,73,75.17,89.69,84.0,91.43,60.46
159,750,220,44,412,74,74.82,90.35,84.26,91.72,60.42
160,750,232,44,412,62,78.91,90.35,85.86,91.9,64.52
161,750,219,35,421,75,74.48,92.32,85.33,92.22,60.95
162,750,219,40,416,75,74.48,91.22,84.66,91.48,60.47
163,750,232,51,405,62,78.91,88.81,84.93,91.45,63.82
164,750,219,43,413,75,74.48,90.57,84.26,91.38,60.19
165,750,228,37,419,66,77.55,91.88,86.26,91.72,63.8
166,750,234,49,407,60,79.59,89.25,85.46,91.36,64.74
167,750,220,45,411,74,74.82,90.13,84.13,91.37,60.32
168,750,237,56,400,57,80.61,87.71,84.93,91.91,65.13
169,750,236,55,401,58,80.27,87.93,84.93,91.67,64.86
170,750,219,40,416,75,74.48,91.22,84.66,91.66,60.47
171,750,223,47,409,71,75.85,89.69,84.26,91.94,61.12
172,750,232,41,415,62,78.91,91.0,86.26,91.43,64.82
173,750,223,36,420,71,75.85,92.1,85.73,91.91,62.18
174,750,221,32,424,73,75.17,92.98,86.0,91.85,61.9
175,750,226,48,408,68,76.87,89.47,84.53,91.49,62.03
176,750,241,54,402,53,81.97,88.15,85.73,91.06,66.83
177,750,228,42,414,66,77.55,90.78,85.6,92.1,63.31
178,750,220,45,411,74,74.82,90.13,84.13,91.35,60.32
179,750,218,37,419,76,74.14,91.88,84.93,91.26,60.43
180,750,235,47,409,59,79.93,89.69,85.86,91.82,65.31
181,750,206,30,426,88,70.06,93.42,84.26,92.04,57.35
182,750,224,45,411,70,76.19,90.13,84.66,91.63,61.65
183,750,218,39,417,76,74.14,91.44,84.66,91.54,60.24
