0,750,288,404,52,6,97.95,11.4,45.33,57.27,43.92
1,750,11,2,454,283,3.74,99.56,62.0,72.44,24.7
2,750,166,67,389,128,56.46,85.3,74.0,77.63,43.97
3,750,183,81,375,111,62.24,82.23,74.4,79.37,46.73
4,750,149,40,416,145,50.68,91.22,75.33,79.29,42.48
5,750,172,56,400,122,58.5,87.71,76.26,81.87,46.2
6,750,169,50,406,125,57.48,89.03,76.66,82.71,46.0
7,750,161,48,408,133,54.76,89.47,75.86,82.28,44.38
8,750,151,40,416,143,51.36,91.22,75.6,81.92,42.88
9,750,179,68,388,115,60.88,85.08,75.6,82.74,46.85
10,750,169,56,400,125,57.48,87.71,75.86,82.17,45.52
11,750,195,78,378,99,66.32,82.89,76.4,82.35,50.0
12,750,185,51,405,109,62.92,88.81,78.66,84.58,49.74
13,750,204,76,380,90,69.38,83.33,77.86,83.93,52.61
14,750,200,65,391,94,68.02,85.74,78.8,84.43,52.48
15,750,208,90,366,86,70.74,80.26,76.53,83.92,52.46
16,750,196,61,395,98,66.66,86.62,78.8,84.27,51.75
17,750,192,56,400,102,65.3,87.71,78.93,84.39,51.12
18,750,201,67,389,93,68.36,85.3,78.66,85.35,52.58
19,750,217,110,346,77,73.8,75.87,75.06,82.94,53.21
20,750,204,92,364,90,69.38,79.82,75.73,84.3,51.17
21,750,212,86,370,82,72.1,81.14,77.6,86.05,53.98
22,750,204,69,387,90,69.38,84.86,78.8,85.4,53.24
23,750,209,72,384,85,71.08,84.21,79.06,86.09,54.4
24,750,225,66,390,69,76.53,85.52,82.0,87.73,59.94
25,750,205,77,379,89,69.72,83.11,77.86,84.2,52.8
26,750,191,49,407,103,64.96,89.25,79.73,87.15,51.46
27,750,203,67,389,91,69.04,85.3,78.93,85.29,53.14
28,750,227,64,392,67,77.21,85.96,82.53,87.93,60.8
29,750,214,62,394,80,72.78,86.4,81.06,86.97,56.82
30,750,221,58,398,73,75.17,87.28,82.53,87.96,59.4
31,750,201,65,391,93,68.36,85.74,78.93,85.89,52.76
32,750,222,75,381,72,75.51,83.55,80.4,86.6,58.09
33,750,216,60,396,78,73.46,86.84,81.59,87.8,57.62
34,750,228,87,369,66,77.55,80.92,79.6,87.02,58.87
35,750,222,73,383,72,75.51,83.99,80.66,86.96,58.28
36,750,231,78,378,63,78.57,82.89,81.2,87.36,60.77
37,750,221,62,394,73,75.17,86.4,82.0,87.78,59.02
38,750,231,65,391,63,78.57,85.74,82.93,86.66,62.07
39,750,217,57,399,77,73.8,87.5,82.13,87.49,58.22
40,750,224,66,390,70,76.19,85.52,81.86,86.61,59.61
41,750,200,42,414,94,68.02,90.78,81.86,87.69,54.52
42,750,231,80,376,63,78.57,82.45,80.93,86.67,60.57
43,750,198,46,410,96,67.34,89.91,81.06,86.49,53.61
44,750,232,87,369,62,78.91,80.92,80.13,87.27,60.22
45,750,206,53,403,88,70.06,88.37,81.2,86.88,55.26
46,750,233,70,386,61,79.25,84.64,82.53,88.42,62.27
47,750,222,63,393,72,75.51,86.18,82.0,87.51,59.24
48,750,227,65,391,67,77.21,85.74,82.4,87.94,60.7
49,750,213,61,395,81,72.44,86.62,81.06,86.25,56.61
50,750,236,89,367,58,80.27,80.48,80.4,86.96,61.4
51,750,239,96,360,55,81.29,78.94,79.86,86.94,61.75
52,750,223,74,382,71,75.85,83.77,80.66,86.72,58.51
53,750,231,75,381,63,78.57,83.55,81.59,87.31,61.07
54,750,220,73,383,74,74.82,83.99,80.4,86.5,57.64
55,750,226,75,381,68,76.87,83.55,80.93,87.14,59.39
56,750,222,64,392,72,75.51,85.96,81.86,87.31,59.15
57,750,238,77,379,56,80.95,83.11,82.26,87.78,63.34
58,750,225,65,391,69,76.53,85.74,82.13,88.06,60.03
59,750,221,65,391,73,75.17,85.74,81.59,87.46,58.73
60,750,225,58,398,69,76.53,87.28,83.06,87.89,60.72
61,750,217,59,397,77,73.8,87.06,81.86,87.83,58.03
62,750,217,60,396,77,73.8,86.84,81.73,87.89,57.93
63,750,219,60,396,75,74.48,86.84,82.0,86.76,58.57
64,750,209,49,407,85,71.08,89.25,82.13,88.07,56.51
65,750,229,80,376,65,77.89,82.45,80.66,86.85,59.9
66,750,229,94,362,65,77.89,79.38,78.8,86.8,58.51
67,750,205,46,410,89,69.72,89.91,82.0,86.79,55.6
68,750,218,65,391,76,74.14,85.74,81.2,87.35,57.77
69,750,238,96,360,56,80.95,78.94,79.73,87.2,61.39
70,750,226,74,382,68,76.87,83.77,81.06,87.07,59.49
