Wall time,Step,Value
1592907928.690431,0,0.23496027290821075
1592907961.8339036,1,0.2472771257162094
1592907994.7826066,2,0.3516927659511566
1592908028.033795,3,0.409798264503479
1592908061.4133208,4,0.44626593589782715
1592908094.6754944,5,0.48083388805389404
1592908127.981866,6,0.477946013212204
1592908160.8056526,7,0.5375602841377258
1592908193.8606822,8,0.5552940964698792
1592908226.8291574,9,0.576766848564148
1592908259.9165246,10,0.5870445370674133
1592908292.9316058,11,0.5650818347930908
1592908325.6299536,12,0.5274900197982788
1592908358.7741995,13,0.5690115690231323
1592908391.9190907,14,0.6106048226356506
1592908425.4723127,15,0.6362854838371277
1592908458.8043597,16,0.6753138303756714
1592908491.8254578,17,0.5799502730369568
1592908524.9431386,18,0.6666666865348816
1592908558.6971714,19,0.5903083682060242
1592908591.937542,20,0.6637089848518372
1592908624.8561125,21,0.6599825620651245
1592908657.8567894,22,0.6031606793403625
1592908691.1047301,23,0.6214740872383118
1592908724.2220871,24,0.6825112104415894
1592908757.2427351,25,0.6220053434371948
1592908790.4758186,26,0.6512866020202637
1592908823.4789057,27,0.6071748733520508
1592908856.3994048,28,0.6073018908500671
1592908889.5138667,29,0.6823228001594543
1592908922.6151862,30,0.6596906185150146
1592908955.8222337,31,0.6693476438522339
1592908988.5786204,32,0.6654578447341919
1592909021.4326124,33,0.675159215927124
1592909054.4968162,34,0.7155715823173523
1592909087.476768,35,0.6419098377227783
1592909120.555309,36,0.6457437872886658
1592909153.156536,37,0.6371760368347168
1592909185.615315,38,0.6585366129875183
1592909218.5211108,39,0.7497797608375549
1592909251.1006749,40,0.6947285532951355
1592909283.9047432,41,0.6989843249320984
1592909316.7710464,42,0.7165919542312622
1592909349.4050736,43,0.6853556632995605
1592909382.3592858,44,0.6666666865348816
1592909415.5621133,45,0.6817770004272461
1592909448.222023,46,0.7158176898956299
1592909480.9295266,47,0.7370806932449341
1592909513.785352,48,0.737065315246582
1592909546.3901253,49,0.7374005317687988
1592909579.1145306,50,0.7135278582572937
1592909611.5993059,51,0.7183958292007446
1592909644.3510273,52,0.6669542789459229
1592909677.1299555,53,0.7274290919303894
1592909709.8421543,54,0.6988382339477539
1592909742.653114,55,0.6847729086875916
1592909775.651667,56,0.6708648204803467
1592909808.7310772,57,0.7216054797172546
1592909841.568567,58,0.6930692791938782
1592909874.3425026,59,0.6975568532943726
1592909907.3496609,60,0.7028670907020569
1592909940.542567,61,0.6964746117591858
1592909973.0597708,62,0.6500453352928162
1592910005.8067067,63,0.7098491787910461
1592910038.7092912,64,0.6906170845031738
1592910071.4393966,65,0.7099911570549011
1592910103.895778,66,0.667271077632904
1592910137.0976558,67,0.6696348786354065
1592910170.1476333,68,0.6992014050483704
1592910202.886081,69,0.7248384356498718
1592910236.0508237,70,0.721784770488739
1592910269.016145,71,0.6953191757202148
1592910301.8337336,72,0.7130657434463501
1592910334.638489,73,0.721076250076294
1592910367.8120294,74,0.7128117084503174
1592910400.6729174,75,0.6901535391807556
1592910433.317619,76,0.6934763193130493
1592910466.1475856,77,0.707623302936554
1592910498.8764675,78,0.6795679330825806
1592910531.8086424,79,0.7320319414138794
1592910564.778919,80,0.7191600799560547
1592910597.685379,81,0.7158992290496826
1592910630.2477756,82,0.7209721207618713
1592910663.5050154,83,0.6737830638885498
1592910696.2634993,84,0.7021276354789734
1592910728.8577912,85,0.6975150108337402
1592910761.4839997,86,0.7184054255485535
1592910794.4300563,87,0.7169476747512817
1592910827.153679,88,0.7338065505027771
1592910859.763194,89,0.7234416007995605
1592910892.824461,90,0.707034707069397
1592910926.260128,91,0.6771300435066223
1592910959.4549203,92,0.7004184126853943
1592910992.6781507,93,0.7286343574523926
1592911026.075565,94,0.7030302882194519
1592911058.9362493,95,0.7002652287483215
1592911092.2342498,96,0.6937669515609741
1592911125.365828,97,0.7176049947738647
1592911158.5134597,98,0.6864337921142578
1592911191.650506,99,0.7033534049987793
1592911224.8811855,100,0.7124658823013306
1592911257.5842826,101,0.7135461568832397
1592911290.9039576,102,0.6741186380386353
1592911323.979928,103,0.6915166974067688
1592911356.8562634,104,0.7308024168014526
1592911390.0021567,105,0.7130657434463501
1592911422.9943163,106,0.7124239802360535
1592911456.3286803,107,0.7234944701194763
1592911489.0444975,108,0.754978358745575
1592911521.677002,109,0.7186108827590942
1592911554.298851,110,0.6997538805007935
1592911587.2172,111,0.667560338973999
1592911620.439667,112,0.7344173192977905
1592911653.059644,113,0.6836460828781128
1592911685.953575,114,0.727351188659668
1592911719.0546432,115,0.7093311548233032
1592911752.1784506,116,0.7157803177833557
1592911785.4562109,117,0.6962962746620178
1592911818.4830134,118,0.7419635057449341
1592911851.0937665,119,0.7382715940475464
1592911883.9162977,120,0.7098919153213501
1592911916.9627876,121,0.735783040523529
1592911950.034796,122,0.6954732537269592
1592911982.9009078,123,0.7154471278190613
1592912015.7712674,124,0.7242553234100342
1592912048.3579836,125,0.7184054255485535
1592912081.2658973,126,0.7060839533805847
1592912114.3169513,127,0.7568042278289795
1592912147.317627,128,0.6761678457260132
1592912180.540408,129,0.7356321811676025
1592912213.6860442,130,0.6921119689941406
1592912246.4528975,131,0.7213114500045776
1592912279.3141115,132,0.7204968929290771
1592912312.49553,133,0.7262804508209229
1592912345.3169258,134,0.6957695484161377
1592912378.626948,135,0.7255605459213257
1592912411.77706,136,0.7190517783164978
1592912445.0125763,137,0.6723470091819763
1592912478.0852258,138,0.6956889033317566
1592912511.1008909,139,0.711749792098999
1592912543.9726627,140,0.773485541343689
1592912576.8362048,141,0.671665370464325
1592912609.8592594,142,0.7285106182098389
1592912643.1065536,143,0.6862265467643738
1592912676.095443,144,0.7363100051879883
1592912708.9027798,145,0.7400530576705933
1592912741.8250785,146,0.737065315246582
1592912774.5992599,147,0.727114200592041
1592912807.6002243,148,0.6999109387397766
1592912841.0935879,149,0.7018970251083374
1592912874.0290964,150,0.717373251914978
1592912907.070811,151,0.7009425759315491
1592912939.9624422,152,0.715509831905365
1592912972.9821317,153,0.7216054797172546
1592913006.1518238,154,0.7219731211662292
1592913039.008579,155,0.699129045009613
1592913072.270301,156,0.7145374417304993
1592913105.3886178,157,0.6978756785392761
1592913139.0691545,158,0.6902303695678711
1592913171.9577777,159,0.70809006690979
1592913205.420038,160,0.7121831774711609
1592913238.6599584,161,0.7132169604301453
1592913271.769603,162,0.7258753180503845
1592913305.2735593,163,0.7119518518447876
1592913338.2830741,164,0.6688687205314636
1592913371.5659862,165,0.6906598210334778
1592913404.7179139,166,0.7319148778915405
1592913437.6172814,167,0.6361687183380127
1592913470.8217378,168,0.7418214082717896
1592913503.8319073,169,0.7223650217056274
1592913537.1044042,170,0.7162510752677917
1592913570.1728897,171,0.7103274464607239
1592913603.5281703,172,0.7142857313156128
1592913636.639952,173,0.7130657434463501
1592913669.8890414,174,0.7070618867874146
1592913702.9030278,175,0.6812748908996582
1592913735.8625793,176,0.7470852136611938
1592913768.9455173,177,0.7105921506881714
1592913802.132563,178,0.7392826080322266
1592913835.4495559,179,0.6995515823364258
1592913868.7377863,180,0.7215081453323364
1592913901.7881896,181,0.7315378189086914
1592913934.80479,182,0.7159817218780518
1592913967.623448,183,0.6975150108337402
1592914000.8651626,184,0.6851063966751099
1592914033.9116263,185,0.7330992221832275
1592914067.1342523,186,0.7016060948371887
1592914100.1985116,187,0.7017114758491516
1592914132.851551,188,0.703585684299469
1592914165.7941537,189,0.7057808637619019
1592914199.6348395,190,0.7188284397125244
1592914232.9774716,191,0.6987447738647461
1592914265.7740364,192,0.7029862999916077
1592914298.578613,193,0.7139196991920471
1592914331.8804092,194,0.7186183929443359
1592914364.7717922,195,0.6938271522521973
1592914397.6585014,196,0.697597324848175
1592914430.5379484,197,0.7219882011413574
1592914463.407558,198,0.6724002957344055
1592914497.2588048,199,0.6899418234825134
1592914530.6195874,200,0.6855967044830322
1592914563.8014743,201,0.7034931182861328
1592914597.2535834,202,0.6609410047531128
1592914630.1901846,203,0.6735504269599915
1592914663.178488,204,0.7061728239059448
1592914695.89791,205,0.7289407849311829
1592914729.0928602,206,0.7330396771430969
1592914762.4813204,207,0.7117595076560974
1592914795.7606564,208,0.6939271092414856
1592914829.1215227,209,0.7455770969390869
1592914862.4873674,210,0.6938449144363403
1592914895.414816,211,0.6971659660339355
1592914928.1724837,212,0.6970213055610657
1592914961.2207077,213,0.6801836490631104
1592914994.0355637,214,0.6677290797233582
1592915028.3251216,215,0.7075393795967102
1592915061.7978373,216,0.7312775254249573
1592915094.88063,217,0.7136715650558472
1592915127.703123,218,0.704006552696228
1592915160.638543,219,0.714893639087677
1592915194.1952868,220,0.6852966547012329
1592915227.277188,221,0.6602953672409058
1592915260.2536223,222,0.7090606689453125
1592915293.137841,223,0.7368420958518982
1592915326.181215,224,0.6939271092414856
1592915358.7714674,225,0.6955796480178833
1592915391.6895974,226,0.718512237071991
