Wall time,Step,Value
1592895917.6976242,0,0.48984232544898987
1592895947.526635,1,0.7099666595458984
1592895977.3768227,2,0.7273163199424744
1592896007.4503012,3,0.7308929562568665
1592896037.1417801,4,0.7545684576034546
1592896067.0837731,5,0.7660484910011292
1592896097.19001,6,0.750643789768219
1592896126.9108043,7,0.8097571134567261
1592896156.7188349,8,0.7985554337501526
1592896186.5528178,9,0.8168253302574158
1592896216.2785912,10,0.8086009621620178
1592896246.1304507,11,0.8334403038024902
1592896275.6841452,12,0.8172661066055298
1592896305.5942266,13,0.8330768346786499
1592896335.5350823,14,0.8225363492965698
1592896365.4076524,15,0.8453572988510132
1592896395.4888465,16,0.86235511302948
1592896424.9314797,17,0.844131588935852
1592896454.4061284,18,0.8551437854766846
1592896484.4416907,19,0.8611409664154053
1592896514.621365,20,0.8612260222434998
1592896544.472586,21,0.8343334794044495
1592896574.445626,22,0.873641848564148
1592896604.3066764,23,0.8784712553024292
1592896634.0340993,24,0.8659665584564209
1592896664.0284307,25,0.8744499683380127
1592896693.7515955,26,0.872002363204956
1592896723.7947557,27,0.862362802028656
1592896753.331527,28,0.868066132068634
1592896782.8508651,29,0.8812823295593262
1592896812.6664817,30,0.8695818781852722
1592896842.235,31,0.884182333946228
1592896871.8962274,32,0.8942549228668213
1592896901.7404006,33,0.8701618313789368
1592896931.5330632,34,0.9000394344329834
1592896961.1806314,35,0.8894448280334473
1592896990.9597409,36,0.9008436799049377
1592897020.6604683,37,0.8977658748626709
1592897050.0535223,38,0.8933308124542236
1592897081.1719675,39,0.8925999999046326
1592897111.3402355,40,0.8959485292434692
1592897141.107141,41,0.9092536568641663
1592897170.8514373,42,0.9066668748855591
1592897200.3296158,43,0.8962849378585815
1592897230.373187,44,0.9059399366378784
1592897260.6817677,45,0.9059786200523376
1592897290.3020344,46,0.8807758092880249
1592897320.3694763,47,0.9113764762878418
1592897350.1911528,48,0.9134334921836853
1592897379.854864,49,0.8968533277511597
1592897409.8868313,50,0.9069066047668457
1592897439.6219265,51,0.8987943530082703
1592897469.2401414,52,0.894819438457489
1592897499.0857246,53,0.9293331503868103
1592897528.4332335,54,0.9169482588768005
1592897558.34728,55,0.9082521796226501
1592897588.530218,56,0.9033879637718201
