Wall time,Step,Value
1592907928.690431,0,0.43429601192474365
1592907961.8339036,1,0.6076242327690125
1592907994.7826066,2,0.6905290484428406
1592908028.033795,3,0.7325246930122375
1592908061.3976996,4,0.7744275331497192
1592908094.6653774,5,0.7641035914421082
1592908127.981866,6,0.7934823632240295
1592908160.8056526,7,0.8318781852722168
1592908193.8586638,8,0.8279225826263428
1592908226.813536,9,0.8276944756507874
1592908259.900903,10,0.8145594596862793
1592908292.9316058,11,0.8400677442550659
1592908325.6299536,12,0.8143932223320007
1592908358.7585788,13,0.8411890864372253
1592908391.9034698,14,0.8634957671165466
1592908425.4723127,15,0.8838768601417542
1592908458.7887366,16,0.9058780670166016
1592908491.8254578,17,0.8595247268676758
1592908524.9431386,18,0.8968765139579773
1592908558.6971714,19,0.8672734498977661
1592908591.937542,20,0.9041651487350464
1592908624.8561125,21,0.8915444016456604
1592908657.8567894,22,0.8558745980262756
1592908691.1047301,23,0.8921244144439697
1592908724.2220871,24,0.9079467058181763
1592908757.2427351,25,0.8856361508369446
1592908790.4758186,26,0.9078964591026306
1592908823.4789057,27,0.8823727369308472
1592908856.3994048,28,0.8790087699890137
1592908889.5138667,29,0.9125171303749084
1592908922.6151862,30,0.9063652753829956
1592908955.8222337,31,0.9118829965591431
1592908988.5630348,32,0.9025334119796753
1592909021.4326124,33,0.9146592617034912
1592909054.4811947,34,0.9158772230148315
1592909087.476768,35,0.8694871068000793
1592909120.555309,36,0.8839812278747559
1592909153.156536,37,0.8828599452972412
1592909185.615315,38,0.889181911945343
1592909218.5211108,39,0.92550128698349
1592909251.1006749,40,0.9205326437950134
1592909283.9047432,41,0.9105064272880554
1592909316.7554247,42,0.9045208692550659
1592909349.4050736,43,0.90118008852005
1592909382.3592858,44,0.8885129690170288
1592909415.5621133,45,0.9080356955528259
1592909448.222023,46,0.9109511375427246
1592909480.9295266,47,0.9207569360733032
1592909513.785352,48,0.9296927452087402
1592909546.3901253,49,0.9193533658981323
1592909579.0989106,50,0.9111483097076416
1592909611.5993059,51,0.9172576069831848
1592909644.3510273,52,0.8889228105545044
1592909677.114334,53,0.92640221118927
1592909709.8265352,54,0.9029587507247925
1592909742.653114,55,0.9043275713920593
1592909775.6360447,56,0.8894293308258057
1592909808.715447,57,0.9123198986053467
1592909841.568567,58,0.9004454612731934
1592909874.3425026,59,0.9128419160842896
1592909907.3496609,60,0.9111676216125488
1592909940.5324724,61,0.9162329435348511
1592909973.0441494,62,0.8884008526802063
1592910005.7910824,63,0.9121981263160706
1592910038.693632,64,0.9068640470504761
1592910071.4393966,65,0.9082289934158325
1592910103.895778,66,0.8868000507354736
1592910137.0976558,67,0.8819937705993652
1592910170.1476333,68,0.8956739902496338
1592910202.886081,69,0.9175089597702026
1592910236.0508237,70,0.9192876219749451
1592910269.016145,71,0.9018954038619995
1592910301.8337336,72,0.9057466387748718
1592910334.638489,73,0.9203664064407349
1592910367.8120294,74,0.9070225954055786
1592910400.6572924,75,0.9001322388648987
1592910433.317619,76,0.8966677188873291
1592910466.1475856,77,0.9111908674240112
1592910498.8764675,78,0.8986397385597229
1592910531.8086424,79,0.9197206497192383
1592910564.778919,80,0.9111599326133728
1592910597.66976,81,0.914206862449646
1592910630.2477756,82,0.9081130027770996
1592910663.5050154,83,0.8960645198822021
1592910696.2634993,84,0.9100250601768494
1592910728.8421695,85,0.9121342897415161
1592910761.4839997,86,0.9098066091537476
1592910794.4300563,87,0.9136191010475159
1592910827.153679,88,0.9144659042358398
1592910859.7476225,89,0.9112218022346497
1592910892.8088346,90,0.9076180458068848
1592910926.260128,91,0.891289234161377
1592910959.4392974,92,0.9160744547843933
1592910992.6781507,93,0.9141817092895508
1592911026.059944,94,0.9093425869941711
1592911058.9362493,95,0.9101158976554871
1592911092.2342498,96,0.9132304787635803
1592911125.365828,97,0.9145026206970215
1592911158.5134597,98,0.9101468324661255
1592911191.650506,99,0.9097138047218323
1592911224.8811855,100,0.9113726019859314
1592911257.5842826,101,0.910475492477417
1592911290.9039576,102,0.9007663726806641
1592911323.979928,103,0.9066687822341919
1592911356.8406417,104,0.9143073558807373
1592911390.0021567,105,0.9131125807762146
1592911422.9943163,106,0.909810483455658
1592911456.3286803,107,0.9230808019638062
1592911489.028879,108,0.9200377464294434
1592911521.677002,109,0.911850094795227
1592911554.298851,110,0.9138163328170776
1592911587.2172,111,0.9038442373275757
1592911620.4240456,112,0.9211706519126892
1592911653.059644,113,0.9011317491531372
1592911685.953575,114,0.9270595908164978
1592911719.0546432,115,0.9124610424041748
1592911752.1784506,116,0.9153552055358887
1592911785.4562109,117,0.91771000623703
1592911818.4729016,118,0.9252132177352905
1592911851.0937665,119,0.9338068962097168
1592911883.9162977,120,0.9130120277404785
1592911916.954719,121,0.9244804978370667
1592911950.034796,122,0.9171918630599976
1592911982.9009078,123,0.9112874865531921
1592912015.7712674,124,0.9206718802452087
1592912048.3579836,125,0.9195002913475037
1592912081.2502773,126,0.9089327454566956
1592912114.3169513,127,0.9297932982444763
1592912147.317627,128,0.9070148468017578
1592912180.540408,129,0.9206796288490295
1592912213.6840303,130,0.9119448661804199
1592912246.4528975,131,0.922736644744873
1592912279.3141115,132,0.9128302931785583
1592912312.49553,133,0.9280571937561035
1592912345.3169258,134,0.9056557416915894
1592912378.626948,135,0.9169173836708069
1592912411.7614384,136,0.9152237772941589
1592912445.0125763,137,0.9159545302391052
1592912478.0852258,138,0.9038055539131165
1592912511.1008909,139,0.9161092042922974
1592912543.9726627,140,0.9297855496406555
1592912576.8362048,141,0.9062376618385315
1592912609.8592594,142,0.9187211394309998
1592912643.0909271,143,0.9086079001426697
1592912676.095443,144,0.9237342476844788
1592912708.9027798,145,0.9212267398834229
1592912741.8094568,146,0.9269203543663025
1592912774.5992599,147,0.9144021272659302
1592912807.5846038,148,0.9019514918327332
1592912841.0835054,149,0.9213234186172485
1592912874.0290964,150,0.9181256890296936
1592912907.070811,151,0.908314049243927
1592912939.9624422,152,0.9246100783348083
1592912972.9821317,153,0.913489580154419
1592913006.1518238,154,0.9144620299339294
1592913039.008579,155,0.9247666597366333
1592913072.270301,156,0.9104387760162354
1592913105.372998,157,0.9223847985267639
1592913139.0691545,158,0.9183789491653442
1592913171.9421518,159,0.9231929183006287
1592913205.420038,160,0.9202561974525452
1592913238.6599584,161,0.9206235408782959
1592913271.769603,162,0.9176790714263916
1592913305.257935,163,0.9194113612174988
1592913338.2830741,164,0.9085943698883057
1592913371.5659862,165,0.9050371050834656
1592913404.7179139,166,0.9248671531677246
1592913437.6172814,167,0.921367883682251
1592913470.8217378,168,0.921151340007782
1592913503.8319073,169,0.9222069382667542
1592913537.1044042,170,0.9121053218841553
1592913570.1728897,171,0.9196259379386902
1592913603.5281703,172,0.917222797870636
1592913636.639952,173,0.922471821308136
1592913669.8890414,174,0.9100579023361206
1592913702.9030278,175,0.9157960414886475
1592913735.8625793,176,0.9232335090637207
1592913768.9455173,177,0.9221373200416565
1592913802.1305482,178,0.9220986366271973
1592913835.4495559,179,0.9131628274917603
1592913868.7210238,180,0.9209985733032227
1592913901.7881896,181,0.9219633340835571
1592913934.80479,182,0.9138143658638
1592913967.623448,183,0.9263287782669067
1592914000.8495414,184,0.9109047055244446
1592914033.9116263,185,0.9239140748977661
1592914067.1186297,186,0.9209927916526794
1592914100.1985116,187,0.9256308674812317
1592914132.8359702,188,0.9324148893356323
1592914165.7941537,189,0.9135340452194214
1592914199.6348395,190,0.9225510358810425
1592914232.9774716,191,0.9125460982322693
1592914265.7740364,192,0.9259227514266968
1592914298.578613,193,0.9206042289733887
1592914331.8804092,194,0.9198076725006104
1592914364.7717922,195,0.9166930913925171
1592914397.642881,196,0.9117901921272278
1592914430.5379484,197,0.9237419962882996
1592914463.407558,198,0.916565477848053
1592914497.2588048,199,0.9110999703407288
1592914530.6039681,200,0.9013656973838806
1592914563.8014743,201,0.9253292679786682
1592914597.2535834,202,0.926591694355011
1592914630.174564,203,0.9132749438285828
1592914663.178488,204,0.925331175327301
1592914695.89791,205,0.9256791472434998
1592914729.0928602,206,0.9263326525688171
1592914762.4813204,207,0.9208555221557617
1592914795.7606564,208,0.918773353099823
1592914829.1215227,209,0.9282949566841125
1592914862.4873674,210,0.9261528253555298
1592914895.3991892,211,0.9171996116638184
1592914928.1724837,212,0.9099168181419373
1592914961.2050881,213,0.9247937202453613
1592914994.0355637,214,0.9037108421325684
1592915028.3251216,215,0.9173136949539185
1592915061.7978373,216,0.9166215658187866
1592915094.88063,217,0.9229300022125244
1592915127.703123,218,0.9204553365707397
1592915160.6229165,219,0.9214780926704407
1592915194.1797044,220,0.9027441740036011
1592915227.277188,221,0.8815916776657104
1592915260.2536223,222,0.9155659675598145
1592915293.137841,223,0.9210662841796875
1592915326.1655936,224,0.9158714413642883
1592915358.7714674,225,0.9101758599281311
1592915391.6895974,226,0.9189067482948303
1592915424.5823202,227,0.9161285758018494
1592915457.8844101,228,0.9171996116638184
1592915490.5194664,229,0.9093077778816223
1592915523.4010592,230,0.9183422327041626
1592915556.375375,231,0.9248691201210022
1592915589.0365095,232,0.9192237854003906
