Wall time,Step,Value
1592941725.4454074,0,0.5234899520874023
1592941743.8310397,1,0.6241610646247864
1592941762.106359,2,0.6155321002006531
1592941780.5918982,3,0.7056567668914795
1592941798.930513,4,0.6883988380432129
1592941817.3295703,5,0.7353787422180176
1592941835.6504443,6,0.7046979665756226
1592941853.9632325,7,0.8322147727012634
1592941872.3755996,8,0.7564716935157776
1592941890.794911,9,0.6558005809783936
1592941909.2370932,10,0.7325024008750916
1592941927.7253573,11,0.7535954117774963
1592941946.1759996,12,0.8341323137283325
1592941964.6691673,13,0.665388286113739
1592941983.0070302,14,0.7794822454452515
1592942001.4601943,15,0.8053691387176514
1592942019.841513,16,0.7890700101852417
1592942038.1325467,17,0.7967401742935181
1592942056.4976432,18,0.8628954887390137
1592942074.9601123,19,0.7708532810211182
1592942093.2735012,20,0.8072866797447205
1592942111.7278218,21,0.7631831169128418
1592942130.2799337,22,0.8044103384017944
1592942148.6750226,23,0.8034515976905823
1592942167.1523364,24,0.8024927973747253
1592942185.5974352,25,0.7871524691581726
1592942204.1547692,26,0.8274208903312683
1592942222.6153853,27,0.7507190704345703
1592942241.060774,28,0.6999041438102722
1592942259.3356786,29,0.8552253246307373
1592942277.7209997,30,0.8159156441688538
1592942296.0735006,31,0.8053691387176514
1592942314.479193,32,0.8207094669342041
1592942333.168671,33,0.7574304938316345
1592942351.5734224,34,0.8293384313583374
1592942370.064252,35,0.7813997864723206
1592942388.4889216,36,0.8360498547554016
1592942406.9097867,37,0.8139981031417847
1592942425.3528602,38,0.8207094669342041
1592942443.681313,39,0.8811121582984924
1592942462.2850637,40,0.8772770762443542
1592942480.6014233,41,0.7545541524887085
1592942498.9264622,42,0.87056565284729
1592942517.133156,43,0.8552253246307373
1592942535.565335,44,0.7689357399940491
1592942553.9683654,45,0.8245446085929871
1592942572.3061855,46,0.8628954887390137
1592942590.7208977,47,0.8485139012336731
1592942609.0977495,48,0.84947270154953
1592942627.64655,49,0.8590604066848755
1592942646.090257,50,0.7986577153205872
1592942664.4110665,51,0.7986577153205872
1592942682.9185228,52,0.7660594582557678
1592942701.4149766,53,0.868648111820221
1592942719.798841,54,0.8322147727012634
1592942738.424049,55,0.8159156441688538
1592942756.9137564,56,0.8302972316741943
1592942775.4311323,57,0.8379673957824707
1592942793.885706,58,0.8178331851959229
1592942812.4267547,59,0.8533077836036682
1592942831.0100338,60,0.84947270154953
1592942849.4816778,61,0.8053691387176514
1592942867.930555,62,0.7075743079185486
1592942886.4294655,63,0.8293384313583374
1592942904.967459,64,0.8398849368095398
1592942923.49332,65,0.8513902425765991
1592942942.0388818,66,0.8255033493041992
1592942960.4944594,67,0.8264621496200562
1592942978.868177,68,0.843720018863678
1592942997.421031,69,0.7852349281311035
1592943015.9313037,70,0.8322147727012634
1592943034.7135236,71,0.8044103384017944
1592943053.1733766,72,0.8581016063690186
1592943071.691191,73,0.8590604066848755
1592943090.1464212,74,0.8600191473960876
1592943108.6833067,75,0.8082454204559326
1592943127.0771673,76,0.8312559723854065
1592943145.460132,77,0.8082454204559326
1592943163.882443,78,0.7861936688423157
1592943182.383288,79,0.8446788191795349
1592943200.921528,80,0.8302972316741943
1592943219.2570007,81,0.8360498547554016
1592943237.6613445,82,0.8245446085929871
1592943255.9795325,83,0.8341323137283325
1592943274.5525005,84,0.8418024778366089
1592943293.0525148,85,0.8513902425765991
1592943311.8090026,86,0.8178331851959229
1592943330.4580564,87,0.8139981031417847
1592943349.648653,88,0.8111217617988586
1592943368.4716718,89,0.8322147727012634
1592943387.1176198,90,0.8341323137283325
1592943405.4535484,91,0.8053691387176514
1592943423.8866875,92,0.8101630210876465
1592943442.382785,93,0.8418024778366089
1592943460.8262672,94,0.8389261960983276
1592943479.2249258,95,0.8101630210876465
1592943497.7025704,96,0.8485139012336731
1592943516.151144,97,0.8139981031417847
1592943534.5299942,98,0.8101630210876465
1592943553.015927,99,0.8513902425765991
1592943571.5311842,100,0.8379673957824707
1592943589.9274328,101,0.8283796906471252
1592943608.4585764,102,0.8226270079612732
1592943626.7823312,103,0.772770881652832
1592943645.2108626,104,0.818791925907135
1592943663.784277,105,0.793863832950592
1592943682.2788599,106,0.8197507262229919
1592943700.8124638,107,0.846596360206604
1592943719.2041962,108,0.8312559723854065
1592943737.6743433,109,0.846596360206604
1592943756.0342293,110,0.8370086550712585
1592943774.3692791,111,0.7881112098693848
1592943793.046228,112,0.8274208903312683
1592943811.335937,113,0.8302972316741943
1592943829.8665419,114,0.8389261960983276
1592943848.1779659,115,0.8600191473960876
1592943866.6249294,116,0.8283796906471252
1592943884.9825408,117,0.8590604066848755
1592943903.4628127,118,0.8446788191795349
